id,external_id,title,merchant,description,category
6756,149811,5% back at The Dog Bar & Grill,The Dog Bar & Grill,"If you're looking for a low-key and casual bar and grill where Fido is as welcome as you are, then The Dog Bar & Grill is the place for you. This is a popular dive bar that's loaded with plenty to eat, drink, and do. Hang out with your furry best friend out on the patio, or head over and sit at the bar. There are cold draft beers, cocktails, and wines for sipping, and when you're hungry, check out the wings, corn nuggets, burgers and sandwiches, or snacks like chips and salsa. Try your luck at a game of darts, pool or foosball, or catch all the best games on any of the many TVs. There's not a bad seat in the house here, making this a great spot on game day or any day. Looking for a fun and friendly place with an eclectic crowd? The Dog Bar & Grill is open daily and stays open late--check it out today!",FOOD
6757,151507,5% back at Piezano's Pizza Canton,Piezano's Pizza Canton,"Welcome to Piezano's Pizza, a local neighborhood spot serving up your favorite pizzas, pastas, salads, and more. You won't see them from the road, but they're tucked in the Laurel Canyon Village Shopping Plaza -- look for the big Publix and you'll know you're in the right spot. Piezano's is all about fast, quality pizza at an affordable price and made with the freshest ingredients out there. This pizzeria offers slices, build-your-own pizzas, specialty pies, Sicilian pizza, and their expertise: New York-style hand-tossed pizza. A couple of the must-try specialty pizzas are the Hawaiian pizza and barbecue chicken pizza. If you're in the mood for something else, the menu has plenty more to choose from including starters & salads, stromboli and calzones, and oven-roasted subs, and if you're craving Italian, try a pasta dish like the stuffed shells or the five-layer lasagna. Top off your meal with some garlic Parmesan rolls or cheesy garlic bread and you're all set. Check out their affordable lunch specials and great family pizza packages, too. Planning a party or event? Piezano's caters events of any size; call them directly for details. Stop by Piezano's today for fresh, fast, and tasty pizzas, and don't forget to check out their other concept, Primo's Pizza & Italian Kitchen in Woodstock!",Food
6758,151415,5% back at Grimaldi's Pizzeria - Baybrook,Grimaldi's Pizzeria - Baybrook,"Armed with over 100 years of pizza-making traditions and a coal-fired brick oven, the very first Grimaldi's Coal Brick-Oven Pizzeria started wowing diners back in 1990. Today, there are more locations across the country for you to enjoy an amazing meal. Each pizza starts with fresh, hand-tossed dough that's made in-house every day. Only the very best sauces, toppings, and hand-made mozzarella are used to top each quality pizza, which is then baked in an authentic coal-fired pizza oven to give it the very best flavor, a crisp crust, and perfectly cooked goodness. You can build a pizza just how you like it at Grimaldi's, or try one of their signature pizzas like The Don (sausage, meatballs, pepperoni), or the Brooklyn Bridge (oven-roasted red peppers, ricotta, Italian sausage). There's more goodness on the menu, like calzones, crisp and fresh salads, and don't forget about their house-made cheesecakes. With friendly service, a great vibe, and plenty of delicious eats, when you're craving a taste of New York City, check out Grimaldi's Coal Brick-Oven Pizzeria! Please note: Catering services are available. Call ahead to inquire.",FOOD
6759,151393,5% back at Project Social,Project Social,"Inspired by the days when gathering at the local watering hole to socialize with friends and neighbors over some food and drink was a regular part of life, Project Social created a modern tavern and tap house where guests are encouraged to ""slow down"" and ""drink up."" Located on the Monarch Beach Promenade, their space is roomy and comfortable with counter service and a variety of self-seating options that include bar chairs, tables, sofas, and a large outdoor patio with firepit. Everything on their menu is prepared in-house using local ingredients whenever possible, with breakfast, lunch, and dinner options that include avocado toasts, breakfast burritos, gourmet burgers, fully loaded sandwiches, flatbreads, and more, plus a coffee bar with a brew option that is sure to please any preference.  Project Social also serves a wide selection of craft beers that regularly rotate and can be purchased as growlers to go, along with wines primarily from California wineries. Takeout and delivery are available for those days when you're on the go or want to stay in, so whether you're looking to socialize widely or with a close-knit group, Project Social has you well taken care of.",FOOD
6760,150116,5% back at Con Murphy's Ocean Bar & Grill,Con Murphy's Ocean Bar & Grill,"something_here",FOOD
6761,151556,5% back at Olive Lebanese Eatery,Olive Lebanese Eatery,"Olive Express is an upscale counter-service restaurant and catering service that's known for delicious, hand-crafted Mediterranean cuisine. With a menu that includes breakfast, lunch and dinner options plus specialty coffees and more, there's plenty for everyone at this local favorite. Hand-crafted from the finest ingredients, each dish is made to-order and with care. Start your day with fluffy pancakes, stuffed omelettes, or go for a hearty platter filled with all your morning favorites. For the rest of the day, there are garden-fresh salads, toasty panini sandwiches, pitas stuffed with chicken shawarma, falafel, a mixed grill platter, grilled salmon, and more. If you need catering, just call ahead and they'll take care of all the details. Or, stop by anytime and enjoy a quick and casual meal (there are tables for on-site dining), or take something scrumptious to-go today from Olive Express!",FOOD
6762,151395,5% back at A & V Pizzeria and Family Restaurant,A & V Pizzeria and Family Restaurant,"A local staple since 1985, A & V Pizzeria and Family Restaurant offers a charming Old World atmosphere and amazing Italian dishes created with high quality ingredients and time-honored family recipes. Get going with tasty appetizers like baked clams, garlic bread, and crispy chicken wings. For the main event, order up a delicious pizza with your favorite fresh toppings. Other popular entrees include: pork chops pizzaiola, lobster tail fra diavolo, and chicken Parmesan, each served with your choice of a side of pasta, salad, or fries. Pair your eats with a cold beer, glass of wine, or refreshing soft drink, and be sure to save room for tempting Italian desserts like cheesecake and cannoli. Stop by A & V Pizzeria and Family Restaurant today for friendly service and fantastic Italian cuisine.",FOOD
6763,150145,5% back at Indian Bazaar,Indian Bazaar,"something_here",FOOD
6764,150393,5% back at Primo Hoagies - Mount Laurel,Primo Hoagies - Mount Laurel,"Embracing family traditions and recipes and the finest ingredients, PrimoHoagies is a cut above the rest when it comes to sandwiches and catering (ask about their amazing boxed lunches). It all starts with the bread which is baked every two hours and the locally-sourced veggies that are chopped every day, and each fresh-to-order specialty hoagie is made with Thumann's gourmet meats and cheeses. A fast-casual restaurant with that classic deli vibe, this is the perfect spot for a quick midweek lunch, a fun family outing, or whenever you need lunch for the office. The most popular subs here include the turkey diablo, and the Italian hoagie with prosciutto, Provolone cheese, hot capicola, and natural casing Genoa salami. Old fashioned meatball, chicken cutlet subs, and the corned beef Schwartzie with premium corned beef, Swiss cheese, cole slaw, and Russian dressing are also favorites. Watching carbs? Try a lettuce or low carb wrap. And vegetarians are not forgotten here either with four meat-free sandwiches including Nonna's Veggie with eggplant, sharp Provolone cheese, and broccoli rabe topped with roasted red peppers. Pair your food with a bag of chips and a fresh deli side like pasta salad, coleslaw, or potato salad. Catering options include hoagie trays, sampler platters, and box lunches -- all sure to be a hit. The friendly staff at PrimoHoagies are waiting to make you the perfect sub.",FOOD
6765,152602,5% back at Harvest Restaurant,Harvest Restaurant,"For seasonally inspired cooking loaded with flavor, choose Harvest Restaurant. The locally owned eatery is passionate about working with local purveyors to provide you with delectable dishes made with the freshest ingredients. Grab a seat inside and enjoy the warm, relaxing atmosphere or sit outside on the beautiful patio and sip on house cocktails in the fresh air. Choose from a variety of made from scratch meals like juicy burgers, braised short rib, fresh salmon, and tasty sandwiches that are sure to delight your senses. Happy hour specials are offered daily from 3-6 p.m. with great deals on drinks and starters. Stop in all day every Monday and Tuesday for half price on bottles of wine-- can you think of a better way to start off your week? Open seven days a week grab the whole family and head on over to Harvest Restaurant for a jovial dining experience. ",FOOD
6766,150655,5% back at La Poblana Mexican Restaurant,La Poblana Mexican Restaurant,"Feast on something flavorful for breakfast, lunch, or dinner at La Poblana, a local eatery that's been dishing up hand-crafted south-of-the-border fare for hungry diners, for years. This popular spot is cheery, inviting, and friendly, and with a big menu of tasty eats to try, it can be your new go-to when dining out. Start your day the tasty way with huevos rancheros, chilaquiles, nopales con huevo, and more. Lunch and dinner here are also popular times to dine, with hungry guests devouring plentiful portions of stuffed burritos, fresh-from-the-water seafood, house specialties like carnitas and molcajete, and plenty of Tex-Mex classics, too. It's all made from the finest and freshest ingredients, so when you're in the mood for something delicious and affordable, head to La Poblana! Please note: A variety of catering services are also available. Call ahead for details.",FOOD
6767,150210,5% back at Lucy's Cafe,Lucy's Cafe,"something_here",FOOD
6768,152886,5% back at Karen's Seafood,Karen's Seafood,"Karen's Seafood is serving up fresh seafood guaranteed to satisfy all your cravings. The casual restaurant has a friendly, welcoming atmosphere featuring nautical murals and decor, a full bar, and charming servers who will make you feel right at home. Start off with tasty appetizers like popcorn shrimp and hushpuppies before diving into your entree. The kitchen has carefully crafted its own special seasoning to create a unique arrangement of flavors that are sure to tantalize your taste buds. Choose from a wide selection of mouthwatering dishes like fried catfish and tilapia baskets, king crab legs, crawfish, mussels, and a variety of Chinese options like beef and broccoli, fried rice, and Hunan chicken and shrimp. Order the signature Cajun-style low country boil and savor an amazing seafood feast the whole family will love. In a rush? Order online for delivery or pickup and treat yourself to a delicious meal on the go. Open seven days a week stop into Karen's Seafood today for a fun dining experience. ",FOOD
6769,152565,5% back at Garin Art Sushi Caffe,Garin Art Sushi Caffe,"A treat for all of your senses, Garin Art Sushi Caffe offers a cool creative atmosphere and unique and vibrant food and drinks. House specialty sushi rolls include the freedom roll featuring black rice in yellow soy paper with spicy crab, avocado, baby lettuce, caviar, eel sauce, and spicy mayonnaise. The Chef assortment platter is an excellent choice to share between family and friends and includes a combination of classic and creation rolls. Complement your meal with expert-made coffee drinks and be sure to end on a sweet note with ""the zero hour"", an ice cream roll with litchi mousse, French vanilla, crispy nuts, and hazelnut chocolate. Stop by Garin Art Sushi Caffee today for an unforgettable dining experience.",FOOD
6770,152482,5% back at Jassi's Indian Grill,Punjab in Mineola,"Jassi's Indian grill is your destination for delectable Indian dishes that are sure to delight your taste buds. Family owned and operated, the charming restaurant has a beautiful, modern interior and the warm, relaxed atmosphere is the perfect place to enjoy a delicious meal and catch up with friends and family. The casual eatery insists on only using high-quality, fresh ingredients to create classic dishes with a modern twist. Choose from a variety of tasty options like tandoori hot sizzlers, sweet and savory mango chicken, lamb tikka masala, and tangy shrimp vindaloo. A wide selection of vegetarian options are also available like fresh paneer, chana masala, and garlic naan. In a rush? Order your food for pickup and enjoy your meal in the comfort of your own home. Open seven days a week stop in today and savor authentic dishes loaded with flavor. ",FOOD
6771,152650,5% back at Three Brothers Restaurant,Three Brothers Restaurant,"A cozy fast-casual restaurant where everything is made to order, Three Brothers Restaurant serves the best darn chicken and seafood around. Get going with great appetizers like crab cakes, fried okra, and jalapeno poppers. Popular entrees include rotisserie chicken, Alaskan salmon fillet, and jumbo shrimp dinner. Pair your main with sides like hush puppies, potato salad, mashed potatoes, and mac and cheese. Quench your thirst with Lady J Lemonade or a fountain drink, and be sure to end your meal on a sweet note with funnel fries or the daily dessert. Planning an event? Make your next party a hit with catering from Three Brothers Restaurant. Stop by today and enjoy friendly service and unbeatable eats at Three Brothers Restaurant.",FOOD
6772,150243,5% back at Noodles & Company - University Place,Noodles & Company - University Place,"Gather around the table and around the bowls at Noodles and Company, where the dishes are always filled to the brim with internationally-inspired pasta creations. Since 1995, this casual and inventive eatery has been serving fresh food fast, and today, this fast-casual eatery is still in the lead when it comes to quick, healthy, and hand-crafted food. Everything on the menu is made in-house from real ingredients, so no matter if you're looking for a cozy spot to share a meal with friends or if it is family dinner night, you'll find something tempting on the menu. The Wisconsin mac & cheese is a favorite, the spicy chipotle adobo with braised pork in a smoky and spicy sauce is a great choice, and the pad Thai features all the flavors of this classic dish. There's plenty more on the menu, including Italian-inspired dishes, curries, Korean beef noodles, and traditional favorites like spaghetti & meatballs. There are meatless creations, gluten-free choices, low-calorie and low-sugar dishes, and those with lower sodium too, making Noodles & Company a great choice for everybody. With more and more locations every day, a delicious meal is just an order away at Noodles & Company! Please note: Noodles & Company also caters. From corporate events and lunches to private parties, the experienced team at Noodles & Company will make a meal your guests won't soon forget.",FOOD
6773,152493,5% back at Round Table Pizza,Round Table Pizza,"Round Table Pizza has been delighting diners with their made-from-fresh pizzas for more than 57 years. At this Pacifica location, you can fill up on all your favorite pizzas that are always made from freshly rolled dough that's made from scratch every day. Wholesome cheeses, premium meats, and garden-fresh veggies which are hand-chopped on-site, are used to top each pizza. And, you never have to play ""guess the topping"" because they're spread lavishly on each pizza. Fill up on all your favorites during their weekday lunch buffet, where for one terrific price, you can feast on salads, pizzas and their famous twists. Or, order one of their specialty pies. Available in your choice of crust and size, you can try a signature favorite like the King Arthur's Supreme with pepperoni, Italian sausage, salami, linguica and plenty of veggies. There are more equally delicious pies to try, or you can build your own from their colossal selection of toppings. Sandwiches, desserts, salads, wings and more round out the menu. There are a lot of places that serve pizza, but there are few that do it like Round Table Pizza, which is why they call their pizzas the ""last honest pizzas."" Check it out yourself today!",FOOD
6774,150226,5% back at Sunshine Baking Company,Sunshine Baking Company,"When you have a hankering for something sweet, it's time to pay a visit to Sunshine Baking Company. Conveniently located just off Highway 240, this charming space is open early so that you can start your day off right with a fresh breakfast pastry and a hot cup of coffee. Everything on their menu is made in-house daily, with popular morning favorites including homemade biscuits and gravy, stuffed croissants, gooey cinnamon rolls, and hearty scones. Their selection of baked treats often changes to reflect seasonal flavors, though you'll always find an assortment of cookies, pies, cupcakes, brownies, and more to satisfy your sweet tooth. Sunshine Baking Company is a true community place who is proud to employ their staff from the special needs community, providing opportunities for those who are passionate about creating delicious foods that bring everyone together. Pull up a seat in their cozy shop or grab your order to go; there's never a bad way to enjoy a bite from Sunshine Baking Company.",FOOD
6775,152530,5% back at Baires Grill,Baires Grill,"Buenos Aires Bistro is your destination for contemporary Argentinian cuisine guaranteed to make your mouth water. Dine inside and enjoy the elevated, trendy atmosphere complete with sleek booths and stylish lighting or sit in the chic, comfortable outdoor dining area and savor your food in the fresh air. Start your meal off with tasty appetizers like empanadas and crab cakes and a refreshing drink from the full bar before selecting your main course. The menu is full of a variety of delicious options to choose from like certified Angus skirt steak, tender beef or chicken milanesas, incredible sandwiches and wraps, fresh branzino drizzled in a Mediterranean sauce, and so much more. Happy hour is offered Monday through Friday from 4-7 p.m. featuring amazing deals on specialty cocktails like the hand-shaken daiquiri and select bar bites. Stop in every Monday for 50% of the entire wine list and relax with exquisite selections from all over the world. Open seven days a week order your meal for delivery or pickup or dine in for an outstanding culinary experience.",FOOD
6776,150513,5% back at AS Fine Foods Thornwood,AS Fine Foods Thornwood,"A.S. Fine Foods got its start back in 1948 in Brooklyn, and today, you'll find a scrumptious selection of fine foods and Italian specialties. This is a food lovers paradise. The shelves are stocked with interesting and delicious delights, the deli cases are filled with home-made sausages, fresh meats, and delectable cheeses, and their selection of prepared dishes are second-to-none. Stop by today and order a sandwich. Made with freshly-sliced meats, there are plenty of options. Or, check out what's been made fresh and take something home to enjoy later. From ribs to BBQ chicken and salads of all kinds, you can mix-and-match to create a fabulous meal. A.S. Fine Foods also caters. Events of all kinds and of all sizes are better when this small but mighty shop handles the catering. With a legacy for fine foods, when you're after the best, check out A.S. Fine Foods!",FOOD
6777,152731,5% back at Auntentica Taqueria,Auntentica Taqueria,"A beloved neighborhood spot for delicious Mexican food, Aut&eacute;ntica Taqueria offers quality dishes and an inviting atmosphere. Get going with tasty appetizers like homemade guacamole and chips, crispy chicken wings, and nachos topped with refried beans, chopped chicken, melted fiesta cheese, pico de gallo, and avocado. Popular entrees include hand-rolled enchiladas, steak fajita platter, and the house special Aut&eacute;ntica Charola Mexicana with one chicken taco, one steak taco, two chicken flautas, one chicken quesadilla, and nachos served with guacamole, pico de gallo, and sour cream. The burritos, tostadas, and chimichangas here are also fantastic. Pair your eats with a cold beer, tangy-sweet margarita, or refreshing soft drink. A kids menu is available for the small fries, and diners of all ages will love a tempting dessert of flan or tres leches. Come enjoy friendly service and unbeatable Mexican fare today at Aut&eacute;ntica Taqueria.",FOOD
6778,150244,5% back at Noodles & Company - Wendover Ave,Noodles & Company - Wendover Ave,"Gather around the table and around the bowls at Noodles and Company, where the dishes are always filled to the brim with internationally-inspired pasta creations. Since 1995, this casual and inventive eatery has been serving fresh food fast, and today, this fast-casual eatery is still in the lead when it comes to quick, healthy, and hand-crafted food. Everything on the menu is made in-house from real ingredients, so no matter if you're looking for a cozy spot to share a meal with friends or if it is family dinner night, you'll find something tempting on the menu. The Wisconsin mac & cheese is a favorite, the spicy chipotle adobo with braised pork in a smoky and spicy sauce is a great choice, and the pad Thai features all the flavors of this classic dish. There's plenty more on the menu, including Italian-inspired dishes, curries, Korean beef noodles, and traditional favorites like spaghetti & meatballs. There are meatless creations, gluten-free choices, low-calorie and low-sugar dishes, and those with lower sodium too, making Noodles & Company a great choice for everybody. With more and more locations every day, a delicious meal is just an order away at Noodles & Company! Please note: Noodles & Company also caters. From corporate events and lunches to private parties, the experienced team at Noodles & Company will make a meal your guests won't soon forget.",FOOD
6779,152730,5% back at Georgia's Restaurant - Anaheim,Georgia's Restaurant - Anaheim,"Dishing up home-crafted soul food just like her grandma used to make, Gretchen Shoemaker is the heart and passion behind the soul food served at Georgia's Restaurant. This local favorite eatery is the place to go when craving the kind of food that reminds you of the Deep South. Here, they cook with their heart to make dishes that are fabulous from the first bite to the last. Fried chicken and catfish, moist cornbread, collard greens, fall-off-the-bone ribs, and Gretchen's own jambalaya are all on the menu. Every dish starts with the freshest and finest ingredients, and with plentiful portions and reasonable prices, it's the spot to go when craving a taste of the South. If you're dining with the family or taking something home to share, ask about their family feasts, and with plenty of wine, beer and cold tea to sip on, you can pair your meal with something refreshing. Georgia's also caters, so when you need amazing food for the office, the family, or a gathering of any kind, call ahead and they'll take care of all the details. Homey and welcoming, dining at Georgia's is always fabulous! Please note: Follow Georgia's along on <a href=""https://www.instagram.com/georgiassoul/?hl=en"">Instagram!</a>",FOOD
6780,152649,5% back at MaShallah African Restaurant - Bardstown Road,MaShallah African Restaurant - Bardstown Road,"Serving vibrant dishes from across the entire African continent, MaShallah African Restaurant is not to be missed. A casually elegant cafe decked out with African prints and pictures of African icons and great leaders, MaShallah connects you to the motherland and is an excellent choice for your next family meal. Popular dishes include jollof rice with lamb and mixed vegetables, chew yapah with lamb and onion sauce, and super kanja with okra sauce cooked with meat, shrimp, and smoked turkey and served with white rice or fufu. Complement your meal with dinner sides like yellow rice, salad, vermicelli, and fries. Come explore extraordinary African cuisine today at MaShallah African Restaurant.",FOOD
6781,150184,5% back at Joseph's Grill,Joseph's Grill,"something_here",FOOD
6782,150932,5% back at Brunch Cafe,Brunch Cafe,"Breakfast, brunch, and lunch are tastier than ever before when you're dining at Brunch Cafe. Since 2008, this local favorite has been making high-quality fare for the whole family to love. Offering classic dishes plus creative spins on traditional favorites, there's plenty to try. This is the ideal spot for early morning meals, leisurely weekend brunching, or when you're in the mood for something tasty for lunch. Go hungry and feast on the popular buttermilk pancakes, apple bread French toast, Belgian waffles, hearty omelets with sides, brunch Bennies, and so much more. If you're more of a luncher, check out the savory gourmet sandwiches like the smoked salmon BLT or the apple-gouda melt, or try the fresh and fabulous salads, juicy burgers, and much more. It's all hand-crafted from the finest ingredients, and with friendly service, reasonable prices, and amazing coffee, Brunch Cafe has just what you need when you're dining out!",FOOD
6783,152755,5% back at Choong Man Chicken,Choong Man Chicken,"Famous for their fried chicken, the eats at Choongman Chicken are so good, people can't stop talking about it. Imagine perfectly seasoned chicken that's battered and fresh-fried until golden brown. Now, smother that chicken in amazingly flavorful home-made Asian-inspired sauces. That's what they do at this eatery, and no matter if you're a wing or tender fan (whole chickens are also available), you'll be raving about the eats at this casual spot, too. The snow onion chicken has a following all its own. Smothered in onions and a creamy sauce, you have to try this dish to believe it. Other Korean fried chicken choices include their famous garlic soy, curry, and red hot pepper sauces. And, with a cold beer or soju to wash it all down, you can nibble on the perfectly fried chicken at Choongman Chicken any day for lunch or dinner!",FOOD
